Casting_Temp_C,Cooling_Water_Temp_C,Casting_Speed_m_per_min,Cast_Bar_Entry_Temp_C,Emulsion_Temp_C,Emulsion_Pressure_bar,Emulsion_Concentration_percent,Rod_Quench_Water_Pressure_bar,UTS_MPa,Elongation_percent,Conductivity_IACS
702.3927201,54.21733952,1.474588285,462.4623128,65.57825696,13.70057391,7.702567852,7.185133474,198.0149512,20.2738812,60.74010832
692.6859763,47.24544544,1.836832971,475.4763333,60.11979396,9.782151006,11.9352442,5.810179624,201.2346191,20.79593871,61.22469261
668.4055924,56.43816073,1.735120345,447.2461708,54.30136324,6.471955421,11.89788776,3.393416357,206.9853291,22,63.87069044
743.7881499,44.65280702,1.423769706,475.4985838,56.05667686,8.157934618,13.44066584,2.193261995,187.6616845,18.40470502,55.62315156
731.0723622,45.12109953,2.348295368,429.6784949,67.66921766,12.88572238,8.845092408,7.127885965,188.6091853,18.62333846,57.41160735
735.1646145,55.88186167,1.592201873,452.6207732,65.00845131,11.6129276,14.59762456,6.646771929,187.4976377,18.62315987,57.49230883
693.7873561,44.33067926,1.059162005,485.4919535,64.40191321,5.070142069,13.17155536,6.898921165,203.8201713,20.81076153,61.07769047
734.1103198,44.96975286,1.30105538,456.8321026,51.12301707,10.23937941,14.36062831,3.489078034,190.8697873,19.01181259,56.73636346
720.1913489,57.90738013,1.906357973,425.3236885,55.94853303,6.91841338,13.06317886,4.348877477,190.6420454,19.4901903,58.86112186
684.4800402,56.45047188,1.807452033,494.2008331,54.94954529,13.05140789,13.38908771,3.513511069,201.9435375,21.31551668,62.27587068
733.1536599,41.60080338,2.76696026,456.3273241,59.60854558,10.76773011,5.607417646,2.703069379,187.4328606,18.59675404,56.58498112
727.2165178,46.93271665,2.042605115,408.1996549,62.51924599,8.533850376,11.89638806,5.399713631,190.320686,18.98026817,57.71495541
681.0198277,58.60932803,2.762585067,492.7775515,63.77135813,5.781732193,8.181221988,2.446592583,199.6844309,21.12106444,62.62314289
744.6593864,45.67155808,2.097797038,490.2450397,65.76247494,9.727620918,9.081772957,6.401948207,185.1744814,18.03222178,56.00783409
712.9702833,55.31371884,2.003007086,414.6546986,65.7859333,13.80830687,9.322601073,7.570527697,193.03715,19.63516575,59.77571038
677.2250065,56.97994845,2.623314171,492.6854477,67.20494849,14.33916687,14.36174923,8.848225734,201.5665659,21.26998787,63.56131935
699.6597424,57.92197954,1.836412593,417.7784788,61.4013555,8.784514996,11.04382441,4.149860457,197.0084436,20.42170325,60.89511079
749.4615528,54.75914273,1.07177395,452.5626921,52.29148487,12.74175634,10.16289959,3.991098296,184.9943838,18.26673787,55.74091169
657.2751739,58.96699579,1.878543046,440.2401542,52.87107747,7.803414837,9.479833779,8.240990642,209.3884195,22,65
691.0263554,48.79859554,2.005369808,485.2881668,62.57315221,9.806194451,6.745777857,5.282490579,200.9162649,20.79614523,61.4155433
741.4473559,53.85274734,2.226624048,499.2582504,65.96143836,6.037502994,14.92687917,2.259426326,184.1153716,18.16307863,56.32384441
654.0911511,45.18419792,2.483739516,461.3238686,64.0318512,10.58892055,5.997669992,5.961190048,210,22,64.99621379
666.8286605,59.44111688,1.135049712,448.5003429,65.98251872,7.551697046,13.83347798,6.887556038,208.6580293,22,64.52794539
740.3674429,56.14440054,2.86487179,442.5496932,63.0829482,10.54611008,8.653298289,4.371749472,182.0662716,18.14699453,56.75765068
671.9990606,43.30011725,2.244907589,453.6224057,56.7924913,8.744001752,6.954336098,3.879228768,207.0055356,21.81521563,62.90302268
712.3276617,42.23366101,1.672827961,436.9332278,62.05864649,13.71389076,13.01308917,8.029197479,196.8364854,19.80787839,59.23183663
709.9017086,50.15586359,2.787301507,493.3461402,51.0396641,6.211552516,7.574316126,9.645769442,192.6364102,19.92666099,60.03219926
655.3657822,46.28839827,1.585477982,489.5585199,58.63230939,9.297282446,6.320690848,3.343525448,210,22,64.66219424
735.2301625,49.27114055,2.205208592,412.0379652,69.15091606,8.801459842,13.5545197,5.119186048,186.9610974,18.41443183,57.00245938
693.4397584,59.22997858,1.759241141,473.5865859,51.39903828,7.930434112,13.28427104,3.334643573,198.8443533,20.94818308,61.50098744
711.8889082,50.77441828,2.460851448,423.7208596,51.19380421,8.065196177,12.21323179,8.616393565,192.8958895,19.88950822,59.76146945
703.1880348,50.59039384,2.182985218,434.78457,69.86513527,8.923844829,12.78208799,8.46829819,196.3765551,20.00669851,60.60754603
668.8851991,41.929172,1.439973681,424.5975316,66.9737158,12.52678574,9.63460396,7.374842933,210,21.92827099,63.49542298
743.446698,42.59757043,2.330787079,465.4355672,51.92388862,8.371030719,6.659022165,3.662763171,185.4541153,18.32302991,55.70148504
674.4767813,48.77916559,1.992329999,461.7761999,60.78506156,13.19444228,12.40619639,7.319212984,205.9241425,21.6619937,63.27320144
697.6281595,50.17727357,2.16698967,490.9536015,50.04484138,8.156305437,6.112012102,9.275508151,198.1751284,20.68429726,61.22359854
694.407351,44.67647316,2.549757902,462.9787568,55.15765567,13.03123791,13.69731099,4.903989703,199.0932264,20.66652776,60.83348753
744.3515891,47.155082,1.491072391,436.4942156,56.0917141,11.58247301,12.16271632,7.268584685,186.7902897,18.36237178,56.19945365
653.758366,48.02181387,2.670370891,457.5996754,52.74276643,12.57238215,12.85061032,2.165396139,210,22,64.7917937
650.6895575,45.06113369,1.318708149,428.9564372,52.87564284,9.614295646,13.86845149,8.691085814,210,22,65
678.4052215,41.72996086,1.820378018,401.2461903,69.92122091,9.981913503,13.63282522,9.130438325,206.6713073,21.3172389,62.70901972
712.110152,53.93625848,2.554666682,435.1473,66.33485769,14.41862,10.23246029,8.592642038,191.9157027,19.55686191,59.89506193
681.5298848,47.29025388,1.128876241,408.0032417,55.11839577,11.57366275,13.72692308,4.247620245,206.6963551,21.5953626,62.18628624
650.051178,57.87241676,2.28147876,447.7009924,68.36565016,10.81413523,7.70363027,5.300604631,210,22,65
731.2828281,56.37325196,2.238197165,449.2195655,50.68567945,12.76101698,8.165889136,8.78352268,186.6259097,18.97450557,58.11873206
727.8067205,43.56854639,2.19243578,444.5519192,57.64614848,12.61672707,9.738383289,6.184385695,190.3669672,19.01825385,57.56619384
731.5135332,57.15189272,1.554095067,408.3607072,56.65740142,9.728653698,12.13554052,2.049381654,188.4532763,18.9803563,57.46117948
651.6473769,41.91109599,1.94153904,484.0900056,66.66787224,9.844482955,8.987021391,5.127504245,210,22,64.99356753
651.8336104,41.02025865,2.85261846,401.3057054,68.64718329,10.72591166,14.205518,7.615378049,210,22,65
651.0302405,51.53212755,1.96033436,421.318542,59.61124369,6.566228633,13.5197673,3.042489007,210,22,65
704.9114401,47.77156546,1.840380812,492.9305329,69.68348057,10.68709643,8.352190356,5.655748873,197.4511124,19.99268222,60.01300915
666.3912005,58.75209239,1.337755115,494.0079478,57.73840752,14.55993895,8.472701465,9.546026269,208.318956,22,64.80308719
683.8527585,41.45868621,1.024514598,427.2771343,65.3859734,10.26203731,14.05751071,6.741788012,207.4788914,21.29473969,61.91183727
718.9110332,58.57614405,2.04385105,447.1074555,57.01305945,9.618197216,7.707934316,8.701374019,190.4799081,19.50541694,59.45784129
659.4819154,44.30144319,2.100182833,477.1369578,65.77513503,9.801387187,10.07400822,8.021883818,210,22,64.619069
694.2454373,54.05224332,1.633459355,471.5524632,60.92203614,9.377678706,7.206709473,4.996601112,200.0155421,20.74259554,61.32772854
733.2774437,42.93676564,2.970040551,442.6641636,55.75089942,5.335890811,7.477610514,9.445959026,186.5192921,18.62710172,57.31368982
658.3365605,42.41336264,2.999445419,450.9882909,55.15091676,14.35486062,12.72456365,4.954433138,209.0180231,22,64.33245539
708.7360558,43.87008056,1.118419687,400.0283577,69.39824235,12.47176599,8.485082395,5.268742872,199.2499081,19.95154843,59.39677274
725.4855481,58.46890937,2.617436387,469.9150418,56.67841248,5.652631791,7.469213247,8.577335495,186.8082445,19.06866707,58.78262421
733.0574441,55.68896982,2.333852292,426.90755,65.61466474,14.03051997,7.128008305,6.366436643,185.9434159,18.56806404,57.66534775
675.5158736,52.39235857,1.019057625,400.2255541,68.33981201,11.55295093,7.748468505,5.675789683,207.8095933,21.65359856,63.18560954
728.165188,47.01813209,1.086707596,420.3136641,58.2787565,14.57037292,13.89682216,2.889692008,192.8866944,19.20882395,57.37335701
709.4070438,58.01865275,1.689823088,436.2414134,65.09704561,8.344505326,11.34617821,8.157730237,194.504687,19.88974228,60.32600128
678.4154513,55.09919629,2.994462808,493.8322314,62.04062641,8.511709378,13.84251093,3.289044792,200.4721369,21.23952235,62.79231917
749.808549,56.13498131,1.383640306,404.2230216,56.24578841,9.663504472,13.66296954,8.571541551,183.6795181,18.10792872,56.23304832
689.5955972,40.1864426,1.25251224,476.5276818,50.49360476,12.06280077,7.734360138,8.862307016,205.3264956,21.2598456,61.48599311
739.8969294,48.2313475,2.850237089,429.0361211,52.43399983,6.363889183,6.227818819,7.078803924,183.8339404,18.38642612,56.67975483
688.8067476,43.77218681,1.710395988,443.572841,60.44758008,6.677580254,14.41611316,8.834689745,203.4723504,21.00863182,61.74140355
665.3684758,40.36744796,1.031596351,456.5480181,64.61097128,13.28797283,10.7204882,4.466613077,210,22,63.47818613
663.4810515,49.2080088,1.221811822,458.8191984,60.54046684,14.36905451,12.67251949,3.108235011,210,22,63.97311879
720.7825722,43.98021336,1.647718531,435.5331272,53.86350535,6.32166404,12.89155858,3.504133961,194.0260301,19.55405758,58.02116684
718.1962904,43.9043773,2.395568089,496.7570815,68.39293448,5.161917841,12.67053826,3.353178185,192.5735332,19.24321317,58.26090765
709.4163288,57.24171445,2.985776256,475.9749157,52.04147543,8.982253803,8.192726983,9.912504181,190.7694297,19.8911988,60.46170326
697.2135297,51.59197746,1.801186072,463.1881679,67.5958209,11.95766794,11.87140282,9.619744019,199.1139874,20.42716988,61.37022031
662.2990899,57.779096,2.344063002,451.9841744,68.62558596,10.02788011,14.25847316,7.567188757,206.7222648,22,64.96576468
714.9404983,48.8892625,2.750325951,467.3969442,57.62393636,7.059753727,7.428796139,7.254660213,191.4890201,19.55043117,59.22587931
748.4511296,53.19442167,1.149966269,458.4867428,57.64910729,14.38200406,14.86276976,7.124050207,185.375878,18.19446812,56.07701315
713.7447108,53.59337275,1.669810267,460.7577209,55.99887698,5.144256851,7.845708202,8.684138683,194.1484814,19.85882486,59.72361142
700.6938211,43.60157292,1.038660125,495.4159979,62.31753675,6.236929064,14.94144151,9.764356008,201.9555587,20.51122618,60.63713213
743.8131526,48.28577757,2.520356384,487.5894342,60.98653763,8.972399611,8.054171837,6.409670865,183.6378296,18.08554034,56.22394071
728.3791612,45.75735473,2.501639409,445.773482,69.69644444,6.512614316,12.98482085,6.938838934,188.8298625,18.68678517,57.69383551
676.0065536,40.59163264,2.104782199,454.7315001,50.16119887,5.696711557,11.10086347,4.425778635,206.7653608,21.7754919,62.42150413
709.6421485,51.73280276,2.267853032,419.516714,57.91235749,5.655097032,11.89016554,7.829872306,193.9572358,19.90607482,59.95541252
661.2155556,54.90371058,2.343895752,456.1112337,55.81411721,9.086586321,9.478676377,7.067973032,207.6229039,22,64.88042727
734.9394632,59.22386858,2.299565329,451.5004814,57.46725018,7.90573091,14.64070048,2.135359276,184.7746913,18.64376877,57.23078303
694.0664716,58.39669135,2.992748666,440.4936412,51.28241768,14.83061601,13.56925061,2.936511362,195.1224742,20.67247833,61.35683854
708.3622017,59.35502301,1.130037389,433.1739736,59.0283616,13.41390455,10.91557853,4.652240024,196.2302227,20.1753152,60.14675498
651.5022979,48.39135965,1.081649791,460.4627216,68.87727263,13.04218501,8.752592072,6.352458844,210,22,65
704.8886562,42.11241295,2.071001847,419.1693517,55.89393277,12.28640762,7.673551335,4.185464367,197.897915,20.22348817,59.58530146
734.4529505,56.90057693,1.775024593,456.7665486,60.85330675,9.256588846,13.5790282,3.161269022,186.9589257,18.70528142,57.2658607
684.3552935,57.39749351,2.885564155,483.8805303,59.83177431,8.713865767,5.556314881,7.947737873,198.5572208,21.00848701,62.77911911
740.8877249,58.26958214,2.519008836,471.9713926,64.78169039,7.580023536,10.76848587,4.338900027,182.5227396,18.15617818,56.80859662
674.9435482,56.98620037,2.613131336,404.9723356,66.17207281,9.230431975,8.202335401,8.638293289,202.2803015,21.40675487,63.76878453
691.4420362,42.11405633,1.871654318,487.3573797,54.66195449,8.560701359,12.87699327,6.237324036,202.5296149,20.96032824,61.1352316
739.1818341,52.87893882,2.228967034,474.3916394,52.76868931,6.091781896,12.11252485,9.535853021,184.9827609,18.5397411,57.22934883
708.5605491,56.60221118,1.074820419,473.1242804,68.67344689,14.31820707,11.34577019,7.321323855,196.8869318,19.98353952,60.25618804
676.441203,59.82425477,2.159752619,497.9759607,62.03769725,14.67657089,11.97370875,8.458777863,202.6235303,21.50523538,63.74297023
742.4799531,56.41071664,2.915484503,486.2091333,67.94649482,14.74384232,12.13129901,6.164805796,181.2274172,17.93397555,56.7390211
679.5583765,55.29124608,1.222435115,425.4310898,60.58587372,5.345687553,5.175127115,4.380145111,205.4069325,21.56587668,62.79673916
719.8498097,50.53509325,2.474477778,488.0158815,57.09509843,5.273947715,7.167011772,9.67140399,190.5146051,19.37071199,59.0589141
680.792132,58.97440272,1.327863755,405.8145017,55.79989772,8.406138981,8.123378511,9.516942451,203.9838886,21.5788227,63.37120118
661.5895322,58.58469948,1.37483842,466.1758861,60.41114097,13.83484338,13.98301283,9.588394329,209.6816852,22,65
704.0626854,45.21522758,2.185183638,404.7030112,68.14519018,5.345326704,12.79594642,8.537112329,197.1825979,19.9969252,60.25820407
737.0662536,53.50406392,1.434405276,423.0795343,54.38025208,7.37262106,9.370622423,3.513600321,187.8760953,18.77220122,56.86993786
665.7214462,52.44223657,2.284891797,414.7836148,61.14388585,12.06454397,12.43218512,5.347156703,206.9404434,22,64.13468288
669.3151884,57.91795696,1.233106706,482.921392,58.26479088,11.28597936,13.64606273,2.099575906,207.922532,22,63.7243366
701.5669772,50.38230048,2.471463355,454.2285013,63.6005174,6.180354987,10.06272955,6.610763264,196.0390567,20.15534812,60.57349363
728.3390518,55.39789551,2.983951857,431.2128511,60.85821947,14.36665448,5.272761252,2.283266628,185.4668498,18.76909265,57.71431626
738.8220696,52.90635055,2.036167262,488.7558034,61.11120505,10.03240313,10.52731123,3.920955078,185.6636072,18.42943897,56.70520608
744.955378,43.49297635,1.696926193,423.4387554,58.70518361,10.91498748,12.26374714,6.203000094,186.7240127,18.23874219,55.84941103
685.8193917,50.19842444,2.32646022,431.2526478,68.31579198,7.80860009,10.41414881,3.530720779,201.2351169,20.87742253,61.83105413
749.0325305,59.54601587,1.346789875,466.3552934,59.29248068,5.515886003,5.30319759,3.684774987,183.340668,18.09316589,55.99252524
740.173835,51.67262029,2.428709656,478.2935881,69.72340084,8.819455267,13.50272177,3.477929063,184.3271965,18.1110983,56.46404042
745.7134582,47.88264935,1.476556749,464.1149707,53.03590523,11.87470146,5.105581782,5.941283458,186.2797624,18.35829763,55.96691499
716.5044449,46.50276436,2.227631226,461.1195253,59.1134047,6.325180908,5.900861652,7.643374987,193.06522,19.54698342,58.98903123
665.8388157,54.26498268,2.269525587,415.2510576,67.81210283,7.550204418,8.262834259,7.618521764,206.586782,21.89791204,64.44121974
746.9319004,41.85022169,1.780650166,477.6028741,69.95144142,12.53800678,6.81667149,8.359934515,186.208435,17.89824612,55.7853145
663.7151873,56.97911761,1.694544861,411.6390953,55.11308567,11.61238509,14.73872992,6.139554434,208.4059857,22,64.6413926
737.0746234,55.41109193,1.472667672,405.9379511,55.57138581,14.65502426,9.313491576,4.287437807,187.3773916,18.74030758,57.04183603
667.4003699,56.68345683,2.567949147,467.0596935,64.85065272,5.480281418,12.73866005,7.720843041,204.7393502,21.81937862,64.41622015
691.0324304,57.29750423,2.455469918,452.8239406,53.77726084,13.9827426,14.48483103,8.754391248,197.8643603,20.88173928,62.1870713
675.7022937,45.27346823,2.949270362,458.5158444,61.78540666,7.157511479,5.929141454,7.652569226,203.3868072,21.38932311,63.00870097
721.3135151,52.39736781,1.827787854,411.8554252,69.28276935,14.6310111,12.27279964,6.546452217,191.6431083,19.18311129,58.6931621
666.5092271,44.5943465,1.984073778,456.3647519,61.33748619,11.85233355,6.051635587,2.622721969,209.1761412,22,63.39106681
703.6263112,45.31400057,1.591192873,478.9915404,55.11947013,5.61407019,9.533805201,3.961970524,199.0757279,20.39805646,59.84926596
727.5530621,49.656467,2.536981772,465.9380633,56.0531266,5.238763907,8.857187767,7.780786476,188.1918427,18.99388801,58.05559579
702.6900743,52.17592813,1.182507981,459.8529188,63.1701862,14.30569041,8.931738518,4.652928655,199.2102681,20.36559096,60.35508184
724.6442318,55.87323088,1.086869176,456.5161602,63.13139467,9.575835726,8.956019415,5.374659938,192.1714768,19.28778668,58.41670436
700.5596841,57.25093375,2.748476925,400.0923579,55.39840495,9.560012678,10.88054121,3.222376139,194.1364773,20.31435231,60.67881589
696.9238174,43.02287343,1.344336057,406.5703085,64.29547877,10.06241832,12.41752219,9.648375464,202.2852719,20.59903234,60.97359948
687.7454055,53.7966277,2.138950283,495.3028438,63.0899255,11.22869541,5.092146062,9.186903032,200.500202,20.92314116,62.38398114
702.9724112,51.64988146,1.618821973,444.9515346,67.32894402,8.579942962,6.954522683,2.039232901,197.9218344,20.18103616,60.03917624
715.9730719,54.90175243,1.701760226,428.5467275,65.43285599,10.89606495,7.896855853,8.890432194,193.1224473,19.55233724,59.58682365
664.269411,41.12124655,2.458655487,486.4631503,69.13995964,6.150687631,7.098916204,8.42472625,209.1189609,21.91199916,64.02159385
660.2833561,58.88733535,1.190619915,458.7183713,65.1029902,12.15032248,13.2188169,2.824133589,210,22,64.74844451
712.9635319,45.70737725,1.031086786,449.8776339,64.30741065,8.086298172,10.97586666,4.273790482,197.8762046,19.85945783,58.96639472
724.3545024,57.67190142,1.06265148,463.7444276,64.30340041,7.185215454,13.74385633,2.985127461,191.9713145,19.28367657,58.29665757
656.648292,47.40614188,1.099053531,488.9684346,56.43526456,13.47711196,5.666765541,2.008676532,210,22,64.45634554
651.2656531,43.8762304,1.624913042,487.250682,67.39899376,10.83216986,7.252547801,8.430133158,210,22,65
734.64145,50.13381711,2.150920732,468.020668,55.51655088,7.633515602,10.94941381,3.217465026,187.1280394,18.72741234,56.91429236
723.005378,40.11753009,1.323469121,444.2528795,66.0257845,13.68365015,12.88226012,8.788024786,195.1044732,19.26452159,58.13414118
705.8689683,54.15961709,2.604584262,426.2648793,63.3049854,7.012439878,12.85628301,6.408124052,193.5936333,19.91953503,60.31189643
703.0501115,40.11469476,2.421462407,412.0650662,62.60413918,10.21250164,10.11257527,8.154648875,197.7976404,20.11111916,60.06618848
689.7354753,59.93792718,2.534789785,465.6488984,59.04473846,6.5075696,8.87766282,8.281420103,197.4874026,20.82537351,62.40149084
730.3883594,58.94725084,1.976931533,419.9830913,64.76810928,10.76345977,8.035864949,6.245840352,187.1632474,18.78983354,58.08311064
656.6878684,57.11120257,1.020867728,411.3886678,63.72219696,10.23072885,5.945157097,7.931579773,210,22,65
683.6646856,44.39891387,2.442533319,498.9607959,59.34194827,12.74265096,5.829318949,5.416358944,202.6932116,21.14142009,61.94511302
713.3129352,44.61719117,1.909906767,444.5442554,65.12007241,14.16389347,14.54430348,6.793746139,195.3529609,19.64997044,59.12894066
696.2132971,44.33146274,2.809893586,414.7067966,57.03394358,13.31264334,8.415394425,3.024946115,197.8400375,20.48667755,60.44773803
710.140528,51.76127944,2.12983194,406.0123106,54.08153067,10.1437941,14.8332898,2.68643716,194.2160899,19.9853766,59.39265489
739.6757716,50.6441588,1.168997105,496.7483764,66.61986812,14.54646773,14.99925395,8.862999765,188.4614454,18.45001464,57.00093076
708.4977503,44.14819166,2.19674218,459.4792451,50.34414122,7.295719159,9.045400788,8.860277317,196.03081,20.12888122,59.79366228
718.4677215,44.15954203,1.122704596,498.136779,64.32660687,8.802059701,11.19707518,7.453403237,196.2596614,19.56554087,58.65654528
718.3593028,58.93537667,2.407489469,411.7188745,57.59522366,10.71399417,11.56270899,6.012166151,189.4826654,19.44863249,59.26205516
659.3551636,47.31173309,1.972376842,448.2735958,51.50785259,14.70795854,11.75514248,6.13416428,210,22,64.59348672
724.1392767,56.15729477,2.440894672,497.6390345,67.83644436,9.732078879,12.87041618,8.838933586,188.204074,18.94812834,58.82783042
706.1612824,47.98288904,1.567994306,417.6839142,68.2513321,6.532284402,5.593026385,2.291361543,197.8510546,20.01331038,59.56215237
709.3994025,49.23494824,2.339995275,484.3366112,53.24503898,7.087791015,13.68841427,3.850428884,194.3132038,19.99713004,59.45685005
733.726634,42.65604663,1.629667803,446.1922629,55.91123623,6.921269428,9.697060423,5.437416119,190.4617971,18.86951002,56.85388055
693.9549102,56.03078146,1.463450165,455.194768,51.90363058,14.81725908,14.29676326,5.895659893,200.2170202,20.97149185,61.54561405
651.5639522,54.46021847,2.892171545,427.7252039,50.07016791,5.124296726,13.53015073,7.398701738,208.962256,22,65
743.9804354,57.83549751,2.558755516,437.4719742,56.24911669,12.88657128,12.17781209,6.225238544,181.5625033,18.16424479,56.66625519
678.3401779,43.90804438,2.075450614,400.8400775,53.25879147,8.396105519,8.457333755,3.759027763,205.4899859,21.60272515,62.2872872
672.4855385,40.79069482,2.241386467,412.2134278,63.65280275,12.00937567,13.08260958,3.531367136,207.3720401,21.65438973,62.6941176
704.7719712,59.20723548,1.608861567,454.9136443,55.21452961,5.36501817,10.24472142,9.829264273,195.9003769,20.33533854,61.01609108
663.3445236,52.90596713,2.603854731,468.2247574,53.104023,11.54941356,8.491804051,6.756499428,206.6038853,22,64.53649594
734.0553989,57.76332635,1.678103542,422.5825378,55.20206788,11.97918378,12.75051649,5.952492612,187.1964044,18.85756799,57.62787569
739.7649507,41.94712061,1.642243729,406.5790188,50.75232012,9.890290601,6.730817741,6.69595234,188.7543595,18.66825731,56.34045619
749.5399277,41.65835234,1.454220225,459.6852631,52.83791459,13.6892427,8.07639394,5.890982942,186.4436905,18.17540128,55.26802314
724.115342,43.424269,1.029062003,456.9669469,51.10444569,7.537035782,11.07577586,9.928679595,194.9933576,19.56633158,58.30254721
652.2261498,40.04932726,2.134233046,477.5560095,59.20325195,6.811075843,11.50921998,7.982305463,210,22,65
655.5602217,44.84959373,1.151767096,455.4179805,65.60363703,14.01399836,14.10828788,7.437804478,210,22,64.98023797
728.6488041,58.97986865,1.735817273,481.9652995,65.56222702,5.774289102,6.428856607,8.331727929,188.4019332,18.9091518,58.46728582
664.8007228,42.70698123,1.330975548,434.0068649,50.95076601,12.93798253,11.43062251,3.964717601,210,22,63.60174854
694.4403697,46.36786181,2.847064569,452.2074353,62.9289816,8.176077388,7.601747919,8.522255394,197.853123,20.44998897,61.27658166
687.9869151,49.01403062,1.018367786,426.1340247,61.68713251,13.9701794,8.757065085,4.86065051,204.746016,21.16323804,61.68807507
704.1977478,43.04919596,2.674106107,481.8230157,55.75420929,8.226198769,7.33353752,3.454269323,196.1085182,20.1402072,59.62811195
747.8186887,58.88288213,2.657789761,477.8644487,57.71541086,12.83569453,7.662839163,5.980733203,180,17.92319939,56.31034855
706.3131041,57.91745974,2.440901009,414.348488,50.27782659,7.080405873,12.91602297,6.186241343,193.1998738,20.19060806,60.43318671
676.6203891,40.92998131,1.678026944,427.9084067,62.94172938,7.256465765,14.60252386,5.962552525,207.7938062,21.57454057,62.53071541
695.6007467,44.80808157,2.813166595,471.1950208,66.60733,11.79852834,14.66179338,5.245975263,197.9186599,20.32518275,60.75492694
672.4420483,49.61270543,2.573701881,419.0720062,60.60429935,14.64083964,8.12912535,6.360119026,204.6237388,21.65107122,63.42244234
696.2873894,45.53510282,2.744630048,466.4131381,63.6472501,14.61173251,10.36332246,7.024765508,197.7728725,20.36375952,60.90049275
677.5751515,45.16822355,1.451525437,436.9985081,64.56388127,10.25783571,9.898659204,2.823235447,207.3392335,21.53965971,62.33321957
697.7666728,47.89834328,2.279743366,427.3146438,66.91634043,12.87832389,5.203257956,4.50642517,198.2510994,20.31739088,60.61889241
671.4160614,50.11806126,2.449889052,493.8101512,52.96164335,8.56411926,10.51774182,7.302387835,205.2019022,21.87998625,63.6445357
745.4125075,42.41438882,2.611206774,495.8785025,53.84723561,14.35104772,10.49845267,6.253831017,184.0597497,18.13018856,55.75485179
686.8750447,48.72364161,2.877337441,468.876995,53.58724977,9.588413586,10.53827472,6.40864901,199.560746,21.00903528,61.93954252
684.3452716,45.7145378,2.440015618,458.3092338,56.50596841,12.26185919,8.759609086,2.825527865,202.2334641,21.16461393,61.68375252
725.8842441,52.40514576,1.214782375,405.3661624,56.43234095,12.13069887,11.84144225,4.346721787,192.1093505,19.3341845,58.01650505
677.7190293,58.76423323,2.679542536,480.026962,62.61843583,7.504772489,10.15900964,5.657140324,200.8928169,21.32577131,63.28202276
679.04504,47.66658635,1.616278207,493.1181359,50.01552969,5.132926457,10.10609933,9.591787185,205.9043361,21.72418177,62.98800404
748.4641235,49.71498586,2.706555743,409.8010614,60.32298051,5.540238983,9.298639959,4.852797689,181.3980986,17.82902307,55.67461671
695.707525,40.96630756,2.271326691,479.389053,52.74747533,5.529291863,9.159447603,2.677277496,200.2805009,20.7054089,60.29529063
725.4501372,50.64294248,2.538602469,452.0705661,68.58663114,7.643138267,10.18486242,2.703351628,188.620563,18.84804003,57.80746857
748.7040651,58.62958273,1.433116775,459.202105,52.72786367,8.223608532,5.478013089,6.666793909,183.3635136,18.22361612,56.27775202
650.1386359,48.68608782,2.486271157,472.2322041,54.32135489,11.44563968,8.350742365,6.250141275,210,22,65
728.006162,56.89337003,2.068764738,442.1797166,54.62455859,7.152597949,7.028088916,2.211903265,188.0131832,19.09344778,57.81524263
704.2001461,48.25246842,1.194393887,496.0651975,56.93566855,14.31349994,8.216069915,7.589280996,199.5062808,20.41240055,60.30153691
724.3453563,43.71154957,2.173440224,469.9136643,53.82805924,10.10878533,14.1104439,7.778439647,191.4337625,19.27148296,58.07888582
711.3540713,43.04444812,1.615145997,440.1854301,69.66099878,10.74817996,11.49153076,3.223030432,197.139451,19.71604726,58.88911832
680.2794796,52.91949369,2.833664739,450.6523929,54.60638489,7.298917419,6.063382237,6.644752035,200.8312632,21.32716537,62.83250193
747.8188456,59.95359522,1.561544316,405.514905,66.15947704,12.58668277,13.84304521,2.403548288,182.9789943,17.97355932,56.00615003
691.1931651,53.78621081,1.683189847,445.8068469,68.37536874,5.126149149,11.61233455,9.992607988,200.8352388,20.7361964,62.11925483
717.9551088,40.61654442,1.091884726,463.3578686,58.95204165,9.100573094,9.205506609,9.055899154,197.2145043,19.70482678,58.69090626
659.6900974,59.17111586,2.958562073,436.4541408,64.06967041,10.2754009,7.576721689,2.231025688,205.3830614,22,64.76264863
664.7916693,51.687351,1.718374945,450.5092343,58.448539,9.233952661,13.04005423,3.51786438,209.0699042,22,64.00698706
711.445034,41.92964474,2.531523722,439.2991899,68.35477479,9.121097337,14.13742354,5.661600201,194.5859897,19.55434806,59.06813885
714.8749769,43.20019157,2.055669159,457.6596604,53.5543027,7.310387776,12.50348051,3.404746172,194.7304611,19.77403127,58.5629865
745.7544929,59.57474391,2.653155251,415.2592821,63.93601333,7.11063674,5.654853118,8.649084078,180.3992376,17.90292404,56.81819631
667.9899332,55.34879781,1.762704883,471.0527855,62.67189587,12.15723265,11.8039014,3.30858171,207.2451458,21.99452445,63.84930475
708.491631,42.56219628,2.966788961,435.7279497,53.81165508,12.15585106,11.97767866,5.966670124,194.0397046,19.90582756,59.42561373
742.7827419,45.63633672,1.498560763,477.7139433,59.12809359,12.30828056,6.643663341,4.078039576,187.5422278,18.37858888,55.9613466
679.1016806,54.10085366,2.970045794,428.40273,61.70406924,14.45452051,6.520276898,6.815416339,200.5391877,21.21682542,63.02641625
